r(Angstrom),g_mean,g_se,CN_raw,CN_raw_se,g_smooth,CN_smooth
0.01,0,0,0,0,0,0
0.03,0,0,0,0,0,0
0.05,0,0,0,0,0,0
0.07,0,0,0,0,0,0
0.09,0,0,0,0,0,0
0.11,0,0,0,0,0,0
0.13,0,0,0,0,0,0
0.15,0,0,0,0,0,0
0.17,0,0,0,0,0,0
0.19,0,0,0,0,0,0
0.21,0,0,0,0,0,0
0.23,0,0,0,0,0,0
0.25,0,0,0,0,0,0
0.27,0,0,0,0,0,0
0.29,0,0,0,0,0,0
0.31,0,0,0,0,0,0
0.33,0,0,0,0,0,0
0.35,0,0,0,0,0,0
0.37,0,0,0,0,0,0
0.39,0,0,0,0,0,0
0.41,0,0,0,0,0,0
0.43,0,0,0,0,0,0
0.45,0,0,0,0,0,0
0.47,0,0,0,0,0,0
0.49,0,0,0,0,0,0
0.51,0,0,0,0,0,0
0.53,0,0,0,0,0,0
0.55,0,0,0,0,0,0
0.57,0,0,0,0,0,0
0.59,0,0,0,0,0,0
0.61,0,0,0,0,0,0
0.63,0,0,0,0,0,0
0.65,0,0,0,0,0,0
0.67,0,0,0,0,0,0
0.69,0,0,0,0,0,0
0.71,0,0,0,0,0,0
0.73,0,0,0,0,0,0
0.75,0,0,0,0,0,0
0.77,0,0,0,0,0,0
0.79,0,0,0,0,0,0
0.81,0,0,0,0,0,0
0.83,0,0,0,0,0,0
0.85,0,0,0,0,0,0
0.87,0,0,0,0,0,0
0.89,0,0,0,0,0,0
0.91,0,0,0,0,0,0
0.93,0,0,0,0,0,0
0.95,0,0,0,0,0,0
0.97,0,0,0,0,0,0
0.99,0,0,0,0,0,0
1.01,0,0,0,0,0,0
1.03,0,0,0,0,0,0
1.05,0,0,0,0,0,0
1.07,0,0,0,0,0,0
1.09,0,0,0,0,0,0
1.11,0,0,0,0,0,0
1.13,0,0,0,0,0,0
1.15,0,0,0,0,0,0
1.17,0,0,0,0,0,0
1.19,0,0,0,0,0,0
1.21,0,0,0,0,0,0
1.23,0,0,0,0,0,0
1.25,0,0,0,0,0,0
1.27,0,0,0,0,0,0
1.29,0,0,0,0,0,0
1.31,0,0,0,0,0,0
1.33,0,0,0,0,0,0
1.35,0,0,0,0,0,0
1.37,0,0,0,0,0,0
1.39,0,0,0,0,0,0
1.41,0,0,0,0,0,0
1.43,0,0,0,0,0,0
1.45,0,0,0,0,0,0
1.47,0,0,0,0,0,0
1.49,0,0,0,0,0,0
1.51,0,0,0,0,0,0
1.53,0,0,0,0,0,0
1.55,0,0,0,0,0,0
1.57,0,0,0,0,0,0
1.59,0,0,0,0,0,0
1.61,0,0,0,0,0,0
1.63,0,0,0,0,0,0
1.65,0,0,0,0,0,0
1.67,0,0,0,0,0,0
1.69,0,0,0,0,0,0
1.71,0,0,0,0,0,0
1.73,0,0,0,0,0,0
1.75,0,0,0,0,0,0
1.77,0,0,0,0,0,0
1.79,0,0,0,0,0,0
1.81,0,0,0,0,0,0
1.83,0,0,0,0,0,0
1.85,0,0,0,0,0,0
1.87,0,0,0,0,0,0
1.89,0,0,0,0,0,0
1.91,0,0,0,0,0,0
1.93,0,0,0,0,-0.0003870438144,-7.693190593e-07
1.95,0,0,0,0,9.676095359e-05,-1.342301591e-06
1.97,0,0,0,0,0.0004730535509,-1.663070355e-07
1.99,0,0,0,0,0.0007418339775,2.380984785e-06
2.01,0,0,0,0,0.0009031022335,5.895595366e-06
2.03,0.004612272121,0.004612272121,1.014235345e-05,1.014235345e-05,0.0002493964801,8.390993234e-06
2.05,0,0,2.02847069e-05,2.02847069e-05,0.0007345294341,1.058662317e-05
2.07,0,0,2.02847069e-05,2.02847069e-05,0.001352024523,1.532524484e-05
2.09,0,0,2.02847069e-05,2.02847069e-05,0.0006665182466,1.997024744e-05
2.11,0,0,2.02847069e-05,2.02847069e-05,0.002583768032,2.76621664e-05
2.13,0.008430586912,0.005802409026,4.069497736e-05,3.433221495e-05,0.004706365294,4.519450521e-05
2.15,0.004116472587,0.004116472587,7.125917139e-05,5.853364658e-05,0.005810283434,7.092048784e-05
2.17,0.004061731481,0.004061731481,9.161925608e-05,7.889373126e-05,0.008641808291,0.0001069672611
2.19,0.01989984777,0.007907576621,0.000152754954,0.0001093376962,0.007870692551,0.000148825468
2.21,0.007863741319,0.005412200227,0.0002241793769,0.0001436810539,0.009821268332,0.000194565568
2.23,0.003823885304,0.003823885304,0.0002548214655,0.0001679338103,0.01310318876,0.0002549333644
2.25,0.01879495261,0.007468661737,0.0003157422746,0.0001982572218,0.01419931521,0.0003280631937
2.27,0.003701206373,0.003701206373,0.0003766930449,0.0002286105945,0.0148715174,0.0004073139567
2.29,0.03265050981,0.01231284638,0.0004782379048,0.0002732434654,0.01392212751,0.0004871650394
2.31,0.02139337189,0.009116057248,0.000630522101,0.0003336566657,0.01159400201,0.0005591373958
2.33,0.003563525782,0.003563525782,0.0007017620186,0.0003699375762,0.0168725054,0.0006410298015
2.35,0.02072698763,0.007263586904,0.0007731660868,0.0004016661599,0.02650697273,0.000768022667
2.37,0.02036541469,0.008663727824,0.0008952877451,0.0004490390112,0.03585776466,0.0009536124748
2.39,0.03338579298,0.007659506243,0.001058091598,0.0004983535476,0.03905925932,0.001180144584
2.41,0.09534878312,0.01996247094,0.001455370431,0.0005835704003,0.0483133601,0.001448939015
2.43,0.07768110258,0.01734805819,0.001995657256,0.0007001036152,0.06211173704,0.001794389605
2.45,0.05418875974,0.01334132833,0.002413997476,0.0007974997896,0.08689920687,0.002268444463
2.47,0.07798751746,0.01346037028,0.002841459871,0.0008840537879,0.1103807866,0.00290613832
2.49,0.1384770662,0.02000576777,0.003553503514,0.0009940638012,0.1157330747,0.003648391808
2.51,0.1968086012,0.03041373225,0.004673296444,0.001162499384,0.01253376469,0.004073430786
2.53,0.2592277081,0.03242016761,0.006220368685,0.001375481789,-0.1686101676,0.003539654952
2.55,0.2403307625,0.01985261128,0.007939713019,0.001555103393,0.3425369032,0.004152297911
2.57,0.3345252835,0.03320300711,0.009952663059,0.001741013325,1.179912394,0.009499459201
2.59,0.6678633394,0.04160383892,0.01352236455,0.002006961446,2.054621024,0.02101273172
2.61,2.441414014,0.09272198487,0.0247877408,0.00249293633,2.77535659,0.03845601346
2.63,6.034534432,0.07012714406,0.05593587649,0.003088826028,3.253137848,0.06055193799
2.65,4.182106425,0.093955677,0.09388109061,0.003699749021,3.386771064,0.08525064165
2.67,2.679991969,0.1025650943,0.1197478918,0.004442003184,3.130948998,0.109852543
2.69,1.679909722,0.05724924153,0.1364295808,0.005053231062,2.501973215,0.1314239808
2.71,1.115783282,0.03458705241,0.1472889624,0.005409834079,1.53906542,0.1471164402
2.73,0.5656424985,0.02978134346,0.153911235,0.005663819993,0.5945593713,0.1555125394
2.75,0.3778970775,0.03628335513,0.1576858056,0.005928682195,0.3368954612,0.1592366509
2.77,0.3000795536,0.02194230488,0.1604394571,0.006164944383,0.2022748188,0.1614243878
2.79,0.1495167014,0.01572064451,0.1622891604,0.006320084762,0.1297726886,0.1627916268
2.81,0.1013365707,0.01485476577,0.1633371981,0.006447975113,0.08635224767,0.1636945162
2.83,0.08807642168,0.01555959606,0.1641405938,0.006577063003,0.07507185446,0.1643791975
2.85,0.05174053783,0.0112623256,0.1647412668,0.006692374716,0.05086509111,0.1649204984
2.87,0.06473512851,0.009730732354,0.165250062,0.006783959473,0.03461873468,0.1652931264
2.89,0.02273328334,0.008391422035,0.1656359156,0.00686412891,0.03415770858,0.1655975241
2.91,0.02250694856,0.006106841419,0.1658389375,0.00692912342,0.02876625803,0.1658797471
2.93,0.01997501287,0.005999016257,0.1660321475,0.006984200589,0.0229972723,0.1661150866
2.95,0.02850030081,0.01020855494,0.1662560049,0.007059089241,0.02040986498,0.1663152185
2.97,0.02591782083,0.006595262834,0.1665103506,0.00713753991,0.01704619427,0.1664902349
2.99,0.01495491037,0.005607390374,0.1667036899,0.007195334529,0.01774283669,0.1666551156
3.01,0.01053523498,0.004186648541,0.1668259682,0.00724232618,0.01632862297,0.1668187029
3.03,0.01248816525,0.004376389943,0.1669380832,0.007284007553,0.01366618974,0.1669645981
3.05,0.01435350231,0.005379285367,0.1670705148,0.00733215071,0.01029845064,0.1670826717
3.07,0.008122639072,0.004758748017,0.1671826168,0.007382786685,0.008903962412,0.167178574
3.09,0.01603593575,0.005376806854,0.167305172,0.007434115024,0.00965362523,0.1672725405
3.11,0.003940390366,0.002711970196,0.1674072132,0.00747550722,0.01150712606,0.1673811171
3.13,0.009735755558,0.004794807278,0.1674784471,0.007514570677,0.01420301624,0.1675147587
3.15,0.01528914761,0.006442404139,0.1676102975,0.007573748554,0.01603106535,0.1676738914
3.17,0.02279101923,0.006968674999,0.1678134631,0.007645228107,0.01869527745,0.1678590228
3.19,0.02625021122,0.005515155506,0.1680782182,0.007712544371,0.01883385919,0.1680615433
3.21,0.0221696914,0.004924884856,0.1683426606,0.00776957191,0.02007776143,0.1682742112
3.23,0.01275748801,0.004769219936,0.1685355834,0.007823202437,0.01965910994,0.1684940544
3.25,0.01808473195,0.006704296436,0.1687085389,0.007887541442,0.01856584703,0.1687081443
3.27,0.0124523978,0.003893338666,0.1688815235,0.007947544407,0.01711627817,0.1689104525
3.29,0.02118898927,0.005967185334,0.1690749627,0.008004225739,0.0171576716,0.1691072189
3.31,0.02260869714,0.003806389707,0.1693295286,0.008060945548,0.01912819666,0.1693181516
3.33,0.01886732309,0.004628026654,0.1695733506,0.008110584393,0.02005156166,0.1695486327
3.35,0.02023555211,0.007855411604,0.1698061748,0.008185012093,0.02022337337,0.1697883915
3.37,0.02522675678,0.004804844434,0.1700802372,0.008261173209,0.02464218296,0.1700588382
3.39,0.02647935821,0.008143054252,0.1703955002,0.008340228377,0.02862617353,0.1703837237
3.41,0.02464179692,0.006244820139,0.1707107844,0.008428913913,0.032774616,0.170762637
3.43,0.04213726869,0.007093550031,0.1711282232,0.008512196079,0.03993808621,0.1712167335
3.45,0.05758129807,0.009426658797,0.1717584825,0.008616601795,0.04534880121,0.1717554927
3.47,0.0474815382,0.007081389861,0.1724292859,0.00872197411,0.0502072782,0.1723661162
3.49,0.05001292836,0.006897998124,0.1730594282,0.008812307691,0.05345631551,0.1730361524
3.51,0.06655342351,0.007880375964,0.1738220278,0.008908949037,0.05759686908,0.1737622499
3.53,0.0566456405,0.008987304757,0.1746362248,0.009020516574,0.06451499983,0.1745698906
3.55,0.06808527019,0.008472636328,0.1754707525,0.009137254555,0.07295983613,0.175489526
3.57,0.0762242498,0.00905876252,0.1764470176,0.009255840522,0.0887609694,0.1765838335
3.59,0.1050921126,0.01087176781,0.1776881676,0.009392217381,0.09927328664,0.1778702268
3.61,0.1242508686,0.01081241877,0.1792749854,0.009542177794,0.1061287899,0.1792910023
3.63,0.1171480862,0.01230085836,0.1809627698,0.009703862229,0.1116682119,0.180814231
3.65,0.1344660855,0.01334130125,0.1827424301,0.009885200386,0.1218585109,0.1824657306
3.67,0.1046695505,0.01396965519,0.1844506574,0.01008044932,0.1331059589,0.1842887089
3.69,0.1259840799,0.01227418933,0.1861183228,0.010270035,0.1427403729,0.1862825027
3.71,0.1551067387,0.01382870221,0.188172927,0.01046078597,0.1607173212,0.1885000636
3.73,0.2109151998,0.01482729522,0.1908780296,0.01067243567,0.1820511687,0.1910320825
3.75,0.1991946709,0.01639676375,0.1939386671,0.01090555813,0.1982891754,0.193871633
3.77,0.211620708,0.01676138786,0.19703842,0.01115572294,0.2156105533,0.1969948511
3.79,0.2441135984,0.0167101938,0.2005145331,0.01141092907,0.2249187063,0.2003540961
3.81,0.2258078477,0.01904120833,0.2041347798,0.01168650675,0.2340558225,0.203891104
3.83,0.2249761951,0.01823750571,0.2076449306,0.01197675749,0.2474489655,0.2076410525
3.85,0.2585101788,0.01492896396,0.2114506629,0.01223759539,0.2635607998,0.2116626411
3.87,0.2812526153,0.01963096933,0.2157431304,0.01251256722,0.2766234494,0.2159580607
3.89,0.3137304904,0.02222216712,0.2205241981,0.01284889648,0.2955069158,0.2205549809
3.91,0.3279770455,0.0204972842,0.2257331505,0.01319555314,0.3135901436,0.2254994131
3.93,0.3074252531,0.01880806006,0.2309425038,0.01351778099,0.3393811217,0.2308547683
3.95,0.3434328347,0.02538523163,0.2363355636,0.01388414373,0.3486607127,0.2365547251
3.97,0.380940045,0.02356143246,0.2423987458,0.01429365537,0.3568203318,0.242458579
3.99,0.3626950521,0.02501886376,0.2486837701,0.01470435684,0.3684425314,0.2485895751
4.01,0.4232203478,0.02297756474,0.2553964732,0.01511406159,0.3797609733,0.2549781946
4.03,0.3463103412,0.01590653673,0.2620292668,0.01544907756,0.4075879783,0.2617691386
4.05,0.423240927,0.02044006756,0.2687350509,0.01576583663,0.4288204911,0.2690548192
4.07,0.4648145627,0.02198562184,0.2765482103,0.01613908101,0.4604421804,0.2768781659
4.09,0.481941793,0.02036872826,0.2849588963,0.01651523998,0.495279196,0.2853692584
4.11,0.5737252436,0.02710080571,0.294432455,0.01694134569,0.5229697525,0.2945043649
4.13,0.5367000734,0.02277684624,0.3044889766,0.01739294361,0.5583717081,0.3043006317
4.15,0.5942445418,0.0193502982,0.3148352281,0.01777809041,0.5704219439,0.3146252003
4.17,0.5692143827,0.03080449129,0.3255782645,0.01824176137,0.5858325726,0.3253035019
4.19,0.5875172998,0.02821056976,0.336364063,0.01879188248,0.5969878489,0.3363322242
4.21,0.6162518816,0.03060823035,0.3476965536,0.01934565735,0.6041981869,0.3476394346
4.23,0.6126374113,0.02202191353,0.3593744815,0.019845413,0.6330734425,0.3593984828
4.25,0.6661171162,0.02882031642,0.3716443165,0.02033346298,0.6571039286,0.3717765674
4.27,0.6655207985,0.02395098662,0.384539828,0.0208442772,0.6862290871,0.3847866852
4.29,0.7156261008,0.02014478799,0.3980429795,0.02127514438,0.7050232181,0.3983871879
4.31,0.7706323947,0.03244148174,0.4127099395,0.02179456054,0.7229392335,0.4124772574
4.33,0.7391810674,0.02838340367,0.4277442311,0.02240010872,0.752494982,0.42717199
4.35,0.7442514024,0.02175324228,0.4426545911,0.02290372996,0.7739275143,0.4425152048
4.37,0.7634547173,0.02787784911,0.4579495769,0.02340747015,0.7933744335,0.4584147389
4.39,0.8280013804,0.02639586231,0.4742446875,0.02396301304,0.8075853705,0.4748047881
4.41,0.8779243893,0.0340967658,0.4918708282,0.02458831966,0.824532223,0.4916668734
4.43,0.8286107149,0.03495269617,0.5096592305,0.02530820472,0.849382977,0.5091187097
4.45,0.8426054605,0.032731438,0.527240446,0.02602011057,0.8651671638,0.5271558667
4.47,0.8797605629,0.0272016269,0.5455244414,0.02665601288,0.8801237645,0.5456821442
4.49,0.8980815052,0.03419127076,0.5645660262,0.02731386571,0.8924995618,0.564667552
4.51,0.9120455191,0.03051969058,0.5841266571,0.02801294629,0.9090969071,0.5841361294
4.53,0.9201357122,0.02535987975,0.6041016969,0.02862190285,0.9325859587,0.6042154999
4.55,0.9667803812,0.03682332247,0.6248577816,0.02930639929,0.9533318735,0.6249593501
4.57,0.9675525248,0.02433143653,0.6463210323,0.02998435998,0.9627652907,0.6462206799
4.59,0.9718401258,0.02915811164,0.6680297768,0.0305833296,0.9758435211,0.6679210802
4.61,0.9876883432,0.02368204026,0.6901564595,0.03117970234,0.9908254036,0.6901283464
4.63,1.013219849,0.0417702979,0.712947748,0.03192608605,1.004627943,0.7128569268
4.65,0.980413946,0.02973305411,0.7358503225,0.03274696832,1.005787104,0.7359539774
4.67,1.042127845,0.02844443713,0.7592904489,0.03342106048,1.023662761,0.7594719739
4.69,1.044387792,0.02578359699,0.7836769271,0.03405472329,1.032764035,0.7835071274
4.71,1.034275655,0.03374869823,0.8081791008,0.03475687222,1.043022621,0.8079764121
4.73,1.024598717,0.03536675486,0.832655013,0.03557861506,1.063559807,0.8330210113
4.75,1.111972085,0.03623247282,0.8582752167,0.03643707662,1.066701894,0.8585613129
4.77,1.039489978,0.02765960766,0.8842839845,0.03720913419,1.059579671,0.8842689539
4.79,1.095147652,0.02461847967,0.9103131938,0.03784637475,1.062492385,0.9101422678
4.81,1.092108067,0.02974310389,0.9372045774,0.03851499381,1.071695038,0.9363818226
4.83,0.9780947271,0.03113135748,0.9628636717,0.03926974518,1.068749537,0.9629174399
4.85,1.07102723,0.03690603163,0.9884833404,0.04012053885,1.059157641,0.9895166604
4.87,1.096449578,0.0321266375,1.015803394,0.04099037416,1.053304936,1.016141696
4.89,1.075385057,0.02239082615,1.043401717,0.04168266866,1.040982169,1.04275501
4.91,1.001527154,0.02959071082,1.070007792,0.0423490461,1.031193098,1.069303744
4.93,1.018635943,0.03488205286,1.096103262,0.04318212262,1.02658382,1.095883934
4.95,0.9863158991,0.02339354844,1.122210626,0.04394039881,1.009128028,1.122392647
4.97,1.022027951,0.03539791895,1.148577951,0.04471284561,1.007977898,1.148873049
4.99,0.9883527843,0.02353156295,1.175181604,0.04549208958,1.007752204,1.175549273
5.01,1.0233118,0.03031980338,1.202020166,0.04621085825,1.008715372,1.202450096
5.03,1.036761089,0.02227779926,1.229723676,0.04691773259,1.006457387,1.22954897
5.05,1.01578476,0.02496153945,1.257544486,0.04755819882,1.010456969,1.256888145
5.07,0.9538210951,0.03580804601,1.284451146,0.04838905723,1.001707899,1.284379147
5.09,0.9843704679,0.02970283121,1.311143354,0.04929086691,0.9959611745,1.311888443
5.11,1.01090572,0.02030375697,1.338838231,0.04998442168,0.9733330543,1.339220027
5.13,0.9828127061,0.02763417743,1.366725965,0.05065540538,0.9549975324,1.366193613
5.15,0.9211486568,0.02084263416,1.393564761,0.05133846225,0.9444114784,1.392971031
5.17,0.9200395166,0.03264164766,1.419724291,0.05209901639,0.9269202088,1.419557938
5.19,0.8705387738,0.01629408167,1.445359676,0.0527987914,0.8994966318,1.445707692
5.21,0.9036047345,0.02552039162,1.470960852,0.05340264974,0.8772382853,1.471343189
5.23,0.8804496264,0.03574675574,1.496900306,0.05429406416,0.8596163573,1.496596652
5.25,0.8194460288,0.02294333968,1.521803707,0.05515327342,0.8479326666,1.521614948
5.27,0.8337699791,0.02122854548,1.546212635,0.05580533202,0.8255517775,1.54632106
5.29,0.8209562009,0.01539756802,1.570828469,0.0563498723,0.815923757,1.570739949
5.31,0.7847460958,0.02054772647,1.594894978,0.05688896297,0.7975825383,1.594924446
5.33,0.7914937346,0.02306630941,1.618700945,0.05754779862,0.7892972128,1.618890252
5.35,0.7564365527,0.01619149016,1.642253083,0.05814477452,0.7739360347,1.642676371
5.37,0.8011609923,0.02093634689,1.666134749,0.05871424279,0.7549810388,1.666114701
5.39,0.7269581022,0.01879484661,1.689732825,0.05932778207,0.7381739175,1.689176039
5.41,0.7248096362,0.02292613245,1.712322787,0.05997721528,0.7206519765,1.711874944
5.43,0.6692782481,0.02560197855,1.734173123,0.06073809067,0.7027136984,1.734186408
5.45,0.7065543022,0.02237159192,1.755902128,0.06149549106,0.6923515922,1.756216367
5.47,0.6765414628,0.02688682999,1.777902814,0.06227936238,0.6773881054,1.77800546
5.49,0.6691609147,0.02026170331,1.799467077,0.06303452366,0.6777746218,1.799721779
5.51,0.6836287091,0.021986171,1.821304718,0.06371659198,0.6704159669,1.8214839
5.53,0.6760723637,0.02036654786,1.843412543,0.06440513716,0.6696561879,1.843272966
5.55,0.6451813215,0.01846217625,1.865049801,0.06504094943,0.6583577694,1.865022101
5.57,0.6574893983,0.01851868571,1.88653959,0.06565099482,0.6460616996,1.886539277
5.59,0.6264434377,0.01723928768,1.907870344,0.06624503898,0.6317691065,1.907769643
5.61,0.6394234421,0.02440346844,1.929054595,0.06694233214,0.6172206647,1.928669822
5.63,0.5943880091,0.02415445701,1.949846684,0.06776071768,0.6113932993,1.949376663
5.65,0.582776187,0.01443594684,1.969827498,0.06841517695,0.6108185925,1.970122794
